"","Station","Pollutant","Year","Month","Median"
"2651","Newmarket","PM25",2018,"May",7.5
"2652","Newmarket","PM25",2018,"June",5.33333333333333
"2653","Newmarket","PM25",2018,"July",6.3125
"2654","Newmarket","PM25",2018,"August",7.25
"2655","Newmarket","PM25",2018,"September",3.625
"2656","Newmarket","PM25",2018,"October",3.66666666666667
"2657","Newmarket","PM25",2018,"November",3.6875
"2658","Newmarket","PM25",2018,"December",7.54166666666667
"2659","Newmarket","PM25",2019,"January",4.79166666666667
"2660","Newmarket","PM25",2019,"February",4.5
"2661","Newmarket","PM25",2019,"March",6.83333333333333
"2662","Newmarket","PM25",2019,"April",4.47916666666667
"2663","Newmarket","PM25",2019,"May",5.70833333333333
"2664","Newmarket","PM25",2019,"June",5.72916666666667
"2665","Newmarket","PM25",2019,"July",7.625
"2666","Newmarket","PM25",2019,"August",4.97916666666667
"2667","Newmarket","PM25",2019,"September",4.41666666666667
"2668","Newmarket","PM25",2019,"October",3.70833333333333
"2669","Newmarket","PM25",2019,"November",6.08333333333333
"2670","Newmarket","PM25",2019,"December",7.75
"2671","Newmarket","PM25",2020,"January",4.95833333333333
"2672","Newmarket","PM25",2020,"February",4.33333333333333
"2673","Newmarket","PM25",2020,"March",6.70833333333333
"2674","Newmarket","PM25",2020,"April",3.85416666666667
"2675","Newmarket","PM25",2020,"May",4.70833333333333
"2676","Newmarket","PM25",2020,"June",6.89583333333333
"2677","Newmarket","PM25",2020,"July",5.71428571428571
"2678","Newmarket","PM25",2020,"August",4
"2679","Newmarket","PM25",2020,"September",3.85416666666667
"2680","Newmarket","PM25",2020,"October",3.8125
"2681","Newmarket","PM25",2020,"November",6.625
"2682","Newmarket","PM25",2020,"December",5.04166666666667
"2683","North_Bay","NO2",2017,"January",6.85416666666667
"2684","North_Bay","NO2",2017,"February",8.9375
"2685","North_Bay","NO2",2017,"March",4.20833333333333
"2686","North_Bay","NO2",2017,"April",2.54166666666667
"2687","North_Bay","NO2",2017,"May",3
"2688","North_Bay","NO2",2017,"June",2.58333333333333
"2689","North_Bay","NO2",2017,"July",2.29166666666667
"2690","North_Bay","NO2",2017,"August",2.91666666666667
"2691","North_Bay","NO2",2017,"September",3.58333333333333
"2692","North_Bay","NO2",2017,"October",2.83333333333333
"2693","North_Bay","NO2",2017,"November",5.375
"2694","North_Bay","NO2",2017,"December",6.79166666666667
"2695","North_Bay","NO2",2018,"January",7.67083333333333
"2696","North_Bay","NO2",2018,"February",12.5106060606061
"2697","North_Bay","NO2",2018,"March",3.02916666666667
"2698","North_Bay","NO2",2018,"April",6.74583333333333
"2699","North_Bay","NO2",2018,"May",4.46666666666667
"2700","North_Bay","NO2",2018,"June",3.10833333333333
"2701","North_Bay","NO2",2018,"July",2.87291666666667
"2702","North_Bay","NO2",2018,"August",2.84583333333333
"2703","North_Bay","NO2",2018,"September",3.23541666666667
"2704","North_Bay","NO2",2018,"October",3.25833333333333
"2705","North_Bay","NO2",2018,"November",3.76666666666667
"2706","North_Bay","NO2",2018,"December",6.92916666666667
"2707","North_Bay","NO2",2019,"January",7.9375
"2708","North_Bay","NO2",2019,"February",6.77708333333333
"2709","North_Bay","NO2",2019,"March",12.6083333333333
"2710","North_Bay","NO2",2019,"April",3.80208333333333
"2711","North_Bay","NO2",2019,"May",3.15416666666667
"2712","North_Bay","NO2",2019,"June",2.96041666666667
"2713","North_Bay","NO2",2019,"July",2.33333333333333
"2714","North_Bay","NO2",2019,"August",2.75416666666667
"2715","North_Bay","NO2",2019,"September",3.18333333333333
"2716","North_Bay","NO2",2019,"October",3.14166666666667
"2717","North_Bay","NO2",2019,"November",4.57083333333333
"2718","North_Bay","NO2",2019,"December",6.34583333333333
"2719","North_Bay","NO2",2020,"January",7.50416666666667
"2720","North_Bay","NO2",2020,"February",6.00208333333333
"2721","North_Bay","NO2",2020,"March",4.13541666666667
"2722","North_Bay","NO2",2020,"April",2.40208333333333
"2723","North_Bay","NO2",2020,"May",3.30416666666667
"2724","North_Bay","NO2",2020,"June",3.26666666666667
"2725","North_Bay","NO2",2020,"July",2.55
"2726","North_Bay","NO2",2020,"August",2.37916666666667
"2727","North_Bay","NO2",2020,"September",3.19375
"2728","North_Bay","NO2",2020,"October",2.86041666666667
"2729","North_Bay","NO2",2020,"November",4.71666666666667
"2730","North_Bay","NO2",2020,"December",3.89166666666667
"2731","North_Bay","O3",2017,"January",26.2083333333333
"2732","North_Bay","O3",2017,"February",27.8125
"2733","North_Bay","O3",2017,"March",34.7916666666667
"2734","North_Bay","O3",2017,"April",33.8958333333333
"2735","North_Bay","O3",2017,"May",30.75
"2736","North_Bay","O3",2017,"June",28.3333333333333
"2737","North_Bay","O3",2017,"July",23.5833333333333
"2738","North_Bay","O3",2017,"August",20.875
"2739","North_Bay","O3",2017,"September",18.7916666666667
"2740","North_Bay","O3",2017,"October",25.0208333333333
"2741","North_Bay","O3",2017,"November",23.7291666666667
"2742","North_Bay","O3",2017,"December",24.375
"2743","North_Bay","O3",2018,"January",26.9583333333333
"2744","North_Bay","O3",2018,"February",24.4583333333333
"2745","North_Bay","O3",2018,"March",34.0625
"2746","North_Bay","O3",2018,"April",33.2916666666667
"2747","North_Bay","O3",2018,"May",32.0833333333333
"2748","North_Bay","O3",2018,"June",23.4166666666667
"2749","North_Bay","O3",2018,"July",29.5625
"2750","North_Bay","O3",2018,"August",20.7083333333333
"2751","North_Bay","O3",2018,"September",17.3125
"2752","North_Bay","O3",2018,"October",19
"2753","North_Bay","O3",2018,"November",16.5
"2754","North_Bay","O3",2018,"December",20.75
"2755","North_Bay","O3",2019,"January",21.6666666666667
"2756","North_Bay","O3",2019,"February",30.616847826087
"2757","North_Bay","O3",2019,"March",32.2083333333333
"2758","North_Bay","O3",2019,"April",33.0416666666667
"2759","North_Bay","O3",2019,"May",28.8333333333333
"2760","North_Bay","O3",2019,"June",25.7291666666667
"2761","North_Bay","O3",2019,"July",28.2916666666667
"2762","North_Bay","O3",2019,"August",24.375
"2763","North_Bay","O3",2019,"September",18.7916666666667
"2764","North_Bay","O3",2019,"October",20.5833333333333
"2765","North_Bay","O3",2019,"November",23.8333333333333
"2766","North_Bay","O3",2019,"December",25.5416666666667
"2767","North_Bay","O3",2020,"January",23.875
"2768","North_Bay","O3",2020,"February",32.3333333333333
"2769","North_Bay","O3",2020,"March",31.9166666666667
"2770","North_Bay","O3",2020,"April",35.25
"2771","North_Bay","O3",2020,"May",32.9583333333333
"2772","North_Bay","O3",2020,"June",26.4166666666667
"2773","North_Bay","O3",2020,"July",18.8333333333333
"2774","North_Bay","O3",2020,"August",17.375
"2775","North_Bay","O3",2020,"September",18.5833333333333
"2776","North_Bay","O3",2020,"October",22.4166666666667
"2777","North_Bay","O3",2020,"November",21.875
"2778","North_Bay","O3",2020,"December",24.5833333333333
"2779","North_Bay","PM25",2017,"January",5.72916666666667
"2780","North_Bay","PM25",2017,"February",4.52083333333333
"2781","North_Bay","PM25",2017,"March",4.75
"2782","North_Bay","PM25",2017,"April",3.27083333333333
"2783","North_Bay","PM25",2017,"May",3.33333333333333
"2784","North_Bay","PM25",2017,"June",3.16666666666667
"2785","North_Bay","PM25",2017,"July",4.29166666666667
"2786","North_Bay","PM25",2017,"August",5.41666666666667
"2787","North_Bay","PM25",2017,"September",6.54166666666667
"2788","North_Bay","PM25",2017,"October",3.875
"2789","North_Bay","PM25",2017,"November",4.39583333333333
"2790","North_Bay","PM25",2017,"December",3.875
"2791","North_Bay","PM25",2018,"January",4.58333333333333
"2792","North_Bay","PM25",2018,"February",5.57789855072464
"2793","North_Bay","PM25",2018,"March",2.5625
"2794","North_Bay","PM25",2018,"April",5.08333333333333
"2795","North_Bay","PM25",2018,"May",5.95833333333333
"2796","North_Bay","PM25",2018,"June",4.45833333333333
"2797","North_Bay","PM25",2018,"July",8.1875
"2798","North_Bay","PM25",2018,"August",5.58333333333333
"2799","North_Bay","PM25",2018,"September",3.3125
"2800","North_Bay","PM25",2018,"October",2.125
"2801","North_Bay","PM25",2018,"November",2.0625
"2802","North_Bay","PM25",2018,"December",3.41666666666667
"2803","North_Bay","PM25",2019,"January",4.25
"2804","North_Bay","PM25",2019,"February",3.4375
"2805","North_Bay","PM25",2019,"March",5.33333333333333
"2806","North_Bay","PM25",2019,"April",3.79166666666667
"2807","North_Bay","PM25",2019,"May",3.5
"2808","North_Bay","PM25",2019,"June",5.0625
"2809","North_Bay","PM25",2019,"July",5.58333333333333
"2810","North_Bay","PM25",2019,"August",4.04166666666667
"2811","North_Bay","PM25",2019,"September",3.875
"2812","North_Bay","PM25",2019,"October",3.66666666666667
"2813","North_Bay","PM25",2019,"November",0.75
"2814","North_Bay","PM25",2019,"December",3.6875
"2815","North_Bay","PM25",2020,"January",4.91666666666667
"2816","North_Bay","PM25",2020,"February",3.41666666666667
"2817","North_Bay","PM25",2020,"March",4.39583333333333
"2818","North_Bay","PM25",2020,"April",3.41666666666667
"2819","North_Bay","PM25",2020,"May",4.08333333333333
"2820","North_Bay","PM25",2020,"June",4.91666666666667
"2821","North_Bay","PM25",2020,"July",4.83333333333333
"2822","North_Bay","PM25",2020,"August",3.41666666666667
"2823","North_Bay","PM25",2020,"September",4.52083333333333
"2824","North_Bay","PM25",2020,"October",3.29166666666667
"2825","North_Bay","PM25",2020,"November",3.95833333333333
"2826","North_Bay","PM25",2020,"December",3.625
"2827","Oakville","NO2",2017,"January",9.58333333333333
"2828","Oakville","NO2",2017,"February",7
"2829","Oakville","NO2",2017,"March",7.20833333333333
"2830","Oakville","NO2",2017,"April",5.89583333333333
"2831","Oakville","NO2",2017,"May",6.54166666666667
"2832","Oakville","NO2",2017,"June",5.47916666666667
"2833","Oakville","NO2",2017,"July",6.58333333333333
"2834","Oakville","NO2",2017,"August",6.83333333333333
"2835","Oakville","NO2",2017,"September",9.41666666666667
"2836","Oakville","NO2",2017,"October",7
"2837","Oakville","NO2",2017,"November",9.58333333333333
"2838","Oakville","NO2",2017,"December",11.4166666666667
"2839","Oakville","NO2",2018,"January",10.4416666666667
"2840","Oakville","NO2",2018,"February",10.1145833333333
"2841","Oakville","NO2",2018,"March",7.96041666666667
"2842","Oakville","NO2",2018,"April",9.10833333333333
"2843","Oakville","NO2",2018,"May",7.4125
"2844","Oakville","NO2",2018,"June",6.59583333333333
"2845","Oakville","NO2",2018,"July",7.53333333333333
"2846","Oakville","NO2",2018,"August",5.44583333333333
"2847","Oakville","NO2",2018,"September",7.7
"2848","Oakville","NO2",2018,"October",8.17083333333333
"2849","Oakville","NO2",2018,"November",10.0354166666667
"2850","Oakville","NO2",2018,"December",11.0625
"2851","Oakville","NO2",2019,"January",9.87083333333333
"2852","Oakville","NO2",2019,"February",11.4958333333333
"2853","Oakville","NO2",2019,"March",12.4291666666667
"2854","Oakville","NO2",2019,"April",8.97916666666667
"2855","Oakville","NO2",2019,"May",8.79166666666667
"2856","Oakville","NO2",2019,"June",9.49791666666667
"2857","Oakville","NO2",2019,"July",6.62916666666667
"2858","Oakville","NO2",2019,"August",5.69166666666667
"2859","Oakville","NO2",2019,"September",7.86666666666667
"2860","Oakville","NO2",2019,"October",7.09166666666667
"2861","Oakville","NO2",2019,"November",10.25
"2862","Oakville","NO2",2019,"December",11.8104166666667
"2863","Oakville","NO2",2020,"January",10.1
"2864","Oakville","NO2",2020,"February",8.14166666666667
"2865","Oakville","NO2",2020,"March",7.83958333333333
"2866","Oakville","NO2",2020,"April",4.99375
"2867","Oakville","NO2",2020,"May",5.275
"2868","Oakville","NO2",2020,"June",5.22844202898551
"2869","Oakville","NO2",2020,"July",4.96666666666667
"2870","Oakville","NO2",2020,"August",4.97391304347826
"2871","Oakville","NO2",2020,"September",5.72146739130435
"2872","Oakville","NO2",2020,"October",6.1375
"2873","Oakville","NO2",2020,"November",9.27083333333333
"2874","Oakville","NO2",2020,"December",7.125
"2875","Oakville","O3",2017,"January",20.75
"2876","Oakville","O3",2017,"February",28.8125
"2877","Oakville","O3",2017,"March",32.6666666666667
"2878","Oakville","O3",2017,"April",32.3125
"2879","Oakville","O3",2017,"May",30.75
"2880","Oakville","O3",2017,"June",28.6458333333333
"2881","Oakville","O3",2017,"July",27.8333333333333
"2882","Oakville","O3",2017,"August",30.5833333333333
"2883","Oakville","O3",2017,"September",22.75
"2884","Oakville","O3",2017,"October",23
"2885","Oakville","O3",2017,"November",21.0625
"2886","Oakville","O3",2017,"December",23.1666666666667
"2887","Oakville","O3",2018,"January",26.0833333333333
"2888","Oakville","O3",2018,"February",29.7916666666667
"2889","Oakville","O3",2018,"March",33.7083333333333
"2890","Oakville","O3",2018,"April",35.5833333333333
"2891","Oakville","O3",2018,"May",37.6666666666667
"2892","Oakville","O3",2018,"June",31.4166666666667
"2893","Oakville","O3",2018,"July",32.5625
"2894","Oakville","O3",2018,"August",31.75
"2895","Oakville","O3",2018,"September",20.6041666666667
"2896","Oakville","O3",2018,"October",19.7916666666667
"2897","Oakville","O3",2018,"November",17.8125
"2898","Oakville","O3",2018,"December",18.625
"2899","Oakville","O3",2019,"January",23.7083333333333
"2900","Oakville","O3",2019,"February",28.875
"2901","Oakville","O3",2019,"March",33.0416666666667
"2902","Oakville","O3",2019,"April",32.6875
"2903","Oakville","O3",2019,"May",30
"2904","Oakville","O3",2019,"June",30.1666666666667
"2905","Oakville","O3",2019,"July",28.2916666666667
"2906","Oakville","O3",2019,"August",28.1041666666667
"2907","Oakville","O3",2019,"September",23.6666666666667
"2908","Oakville","O3",2019,"October",20.1666666666667
"2909","Oakville","O3",2019,"November",20.9583333333333
"2910","Oakville","O3",2019,"December",19.9375
"2911","Oakville","O3",2020,"January",24.5
"2912","Oakville","O3",2020,"February",30.4166666666667
"2913","Oakville","O3",2020,"March",28.3541666666667
"2914","Oakville","O3",2020,"April",34.0416666666667
"2915","Oakville","O3",2020,"May",31.625
"2916","Oakville","O3",2020,"June",34.6458333333333
"2917","Oakville","O3",2020,"July",28.1666666666667
"2918","Oakville","O3",2020,"August",24.7083333333333
"2919","Oakville","O3",2020,"September",24.4972826086957
"2920","Oakville","O3",2020,"October",20.3007246376812
"2921","Oakville","O3",2020,"November",21.5416666666667
"2922","Oakville","O3",2020,"December",22.2083333333333
"2923","Oakville","PM25",2017,"January",7.0625
"2924","Oakville","PM25",2017,"February",6.27083333333333
"2925","Oakville","PM25",2017,"March",4.5
"2926","Oakville","PM25",2017,"April",4
"2927","Oakville","PM25",2017,"May",4.75
"2928","Oakville","PM25",2017,"June",5.84848484848485
"2929","Oakville","PM25",2017,"July",8.08333333333333
"2930","Oakville","PM25",2017,"August",8.875
"2931","Oakville","PM25",2017,"September",8.66666666666667
"2932","Oakville","PM25",2017,"October",4.625
"2933","Oakville","PM25",2017,"November",5.47916666666667
"2934","Oakville","PM25",2017,"December",4.54166666666667
"2935","Oakville","PM25",2018,"January",7.08333333333333
"2936","Oakville","PM25",2018,"February",7.02083333333333
"2937","Oakville","PM25",2018,"March",4.5625
"2938","Oakville","PM25",2018,"April",5.45833333333333
"2939","Oakville","PM25",2018,"May",8.66666666666667
"2940","Oakville","PM25",2018,"June",5.41666666666667
"2941","Oakville","PM25",2018,"July",8.0625
"2942","Oakville","PM25",2018,"August",7.91666666666667
"2943","Oakville","PM25",2018,"September",5.27083333333333
"2944","Oakville","PM25",2018,"October",4.5
"2945","Oakville","PM25",2018,"November",5.47916666666667
"2946","Oakville","PM25",2018,"December",9.29166666666667
"2947","Oakville","PM25",2019,"January",7
"2948","Oakville","PM25",2019,"February",6.875
"2949","Oakville","PM25",2019,"March",10.2173913043478
"2950","Oakville","PM25",2019,"April",6.60416666666667
"2951","Oakville","PM25",2019,"May",6.33333333333333
"2952","Oakville","PM25",2019,"June",7.33333333333333
"2953","Oakville","PM25",2019,"July",8.20833333333333
"2954","Oakville","PM25",2019,"August",5.5625
"2955","Oakville","PM25",2019,"September",5.81818181818182
"2956","Oakville","PM25",2019,"October",4.16666666666667
"2957","Oakville","PM25",2019,"November",6.33333333333333
"2958","Oakville","PM25",2019,"December",7.5625
"2959","Oakville","PM25",2020,"January",5.33333333333333
"2960","Oakville","PM25",2020,"February",5.10416666666667
"2961","Oakville","PM25",2020,"March",6.66433566433567
"2962","Oakville","PM25",2020,"April",4.1875
"2963","Oakville","PM25",2020,"May",4.79166666666667
"2964","Oakville","PM25",2020,"June",6
"2965","Oakville","PM25",2020,"July",5.54166666666667
"2966","Oakville","PM25",2020,"August",5.375
"2967","Oakville","PM25",2020,"September",5.75245098039216
"2968","Oakville","PM25",2020,"October",4.77083333333333
"2969","Oakville","PM25",2020,"November",6.83333333333333
"2970","Oakville","PM25",2020,"December",5.125
"2971","Oshawa","NO2",2017,"January",8.16666666666667
"2972","Oshawa","NO2",2017,"February",8.35416666666667
"2973","Oshawa","NO2",2017,"March",5.70833333333333
"2974","Oshawa","NO2",2017,"April",4.35416666666667
"2975","Oshawa","NO2",2017,"May",5.45833333333333
"2976","Oshawa","NO2",2017,"June",5.5625
"2977","Oshawa","NO2",2017,"July",5.16666666666667
"2978","Oshawa","NO2",2017,"August",5.08333333333333
"2979","Oshawa","NO2",2017,"September",7.58333333333333
"2980","Oshawa","NO2",2017,"October",7.16856060606061
"2981","Oshawa","NO2",2017,"November",8.27083333333333
"2982","Oshawa","NO2",2017,"December",7.25
"2983","Oshawa","NO2",2018,"February",7.57083333333333
"2984","Oshawa","NO2",2018,"March",3.29166666666667
"2985","Oshawa","NO2",2018,"April",4.3695652173913
"2986","Oshawa","NO2",2018,"May",4.42855731225296
"2987","Oshawa","NO2",2018,"June",2.80833333333333
"2988","Oshawa","NO2",2018,"July",3.11875
"2989","Oshawa","NO2",2018,"August",2.87916666666667
"2990","Oshawa","NO2",2018,"September",2.38541666666667
"2991","Oshawa","NO2",2018,"October",2.93333333333333
"2992","Oshawa","NO2",2018,"November",3.51947463768116
"2993","Oshawa","NO2",2018,"December",4.9625
"2994","Oshawa","NO2",2019,"January",3.73333333333333
"2995","Oshawa","NO2",2019,"February",3.97708333333333
"2996","Oshawa","NO2",2019,"March",5.325
"2997","Oshawa","NO2",2019,"April",2.90416666666667
"2998","Oshawa","NO2",2019,"May",2.23333333333333
"2999","Oshawa","NO2",2019,"June",3.31041666666667
"3000","Oshawa","NO2",2019,"July",2.67916666666667
"3001","Oshawa","NO2",2019,"August",2.12291666666667
"3002","Oshawa","NO2",2019,"September",2.27083333333333
"3003","Oshawa","NO2",2019,"October",2.62916666666667
"3004","Oshawa","NO2",2019,"November",4.69583333333333
"3005","Oshawa","NO2",2019,"December",5.98541666666667
"3006","Oshawa","NO2",2020,"January",4.97916666666667
"3007","Oshawa","NO2",2020,"February",2.80208333333333
"3008","Oshawa","NO2",2020,"March",3.55833333333333
"3009","Oshawa","NO2",2020,"April",2.23333333333333
"3010","Oshawa","NO2",2020,"May",2.59166666666667
"3011","Oshawa","NO2",2020,"June",2.9
"3012","Oshawa","NO2",2020,"July",2.5875
"3013","Oshawa","NO2",2020,"August",2.93333333333333
"3014","Oshawa","NO2",2020,"September",3.06458333333333
"3015","Oshawa","NO2",2020,"October",3.40208333333333
"3016","Oshawa","NO2",2020,"November",5.74166666666667
"3017","Oshawa","NO2",2020,"December",4.51818181818182
"3018","Oshawa","O3",2017,"January",24.3541666666667
"3019","Oshawa","O3",2017,"February",29.0833333333333
"3020","Oshawa","O3",2017,"March",33.9166666666667
"3021","Oshawa","O3",2017,"April",33.9166666666667
"3022","Oshawa","O3",2017,"May",33.4166666666667
"3023","Oshawa","O3",2017,"June",27.9375
"3024","Oshawa","O3",2017,"July",25.7083333333333
"3025","Oshawa","O3",2017,"August",29.4583333333333
"3026","Oshawa","O3",2017,"September",23.0833333333333
"3027","Oshawa","O3",2017,"October",22.2083333333333
"3028","Oshawa","O3",2017,"November",19.7916666666667
"3029","Oshawa","O3",2017,"December",26.7083333333333
"3030","Oshawa","O3",2019,"January",24.5
"3031","Oshawa","O3",2019,"February",29.4583333333333
"3032","Oshawa","O3",2019,"March",27.75
"3033","Oshawa","O3",2019,"April",31.3333333333333
"3034","Oshawa","O3",2019,"May",28.0833333333333
"3035","Oshawa","O3",2019,"June",26.5
"3036","Oshawa","O3",2019,"July",25.7826086956522
"3037","Oshawa","O3",2019,"August",23.7291666666667
"3038","Oshawa","O3",2019,"September",18.4166666666667
"3039","Oshawa","O3",2019,"October",17.3333333333333
"3040","Oshawa","O3",2019,"November",22.5833333333333
"3041","Oshawa","O3",2019,"December",21.7708333333333
"3042","Oshawa","O3",2020,"January",25.7083333333333
"3043","Oshawa","O3",2020,"February",32.75
"3044","Oshawa","O3",2020,"March",28.6875
"3045","Oshawa","O3",2020,"April",34.9583333333333
"3046","Oshawa","O3",2020,"May",30.9166666666667
"3047","Oshawa","O3",2020,"June",31.4583333333333
"3048","Oshawa","O3",2020,"July",26.8333333333333
"3049","Oshawa","O3",2020,"August",21.4166666666667
"3050","Oshawa","O3",2020,"September",19.8333333333333
"3051","Oshawa","O3",2020,"October",17.2708333333333
"3052","Oshawa","O3",2020,"November",21.5
"3053","Oshawa","O3",2020,"December",22.2083333333333
"3054","Oshawa","PM25",2017,"January",5.6875
"3055","Oshawa","PM25",2017,"February",5.375
"3056","Oshawa","PM25",2017,"March",3.58333333333333
"3057","Oshawa","PM25",2017,"April",3.91666666666667
"3058","Oshawa","PM25",2017,"May",4.70833333333333
"3059","Oshawa","PM25",2017,"June",4.77678571428571
"3060","Oshawa","PM25",2017,"July",6.70833333333333
"3061","Oshawa","PM25",2017,"August",7.04166666666667
"3062","Oshawa","PM25",2017,"September",9.29166666666667
"3063","Oshawa","PM25",2017,"October",4.5
"3064","Oshawa","PM25",2017,"November",6.20833333333333
"3065","Oshawa","PM25",2017,"December",3.91666666666667
"3066","Oshawa","PM25",2019,"January",5.54166666666667
"3067","Oshawa","PM25",2019,"February",4.72916666666667
"3068","Oshawa","PM25",2019,"March",6.54166666666667
"3069","Oshawa","PM25",2019,"April",5.39583333333333
"3070","Oshawa","PM25",2019,"May",4.79166666666667
"3071","Oshawa","PM25",2019,"June",5.85416666666667
"3072","Oshawa","PM25",2019,"July",6.625
"3073","Oshawa","PM25",2019,"August",5.0625
"3074","Oshawa","PM25",2019,"September",3.83333333333333
"3075","Oshawa","PM25",2019,"October",4.66666666666667
"3076","Oshawa","PM25",2019,"November",5.04166666666667
"3077","Oshawa","PM25",2019,"December",6.33333333333333
"3078","Oshawa","PM25",2020,"January",5.58333333333333
"3079","Oshawa","PM25",2020,"February",5.3125
"3080","Oshawa","PM25",2020,"March",6.64583333333333
"3081","Oshawa","PM25",2020,"April",4.66666666666667
"3082","Oshawa","PM25",2020,"May",4.83333333333333
"3083","Oshawa","PM25",2020,"June",6.08333333333333
"3084","Oshawa","PM25",2020,"July",6.56521739130435
"3085","Oshawa","PM25",2020,"August",4.625
"3086","Oshawa","PM25",2020,"September",5.08333333333333
"3087","Oshawa","PM25",2020,"October",4.75
"3088","Oshawa","PM25",2020,"November",6.54166666666667
"3089","Oshawa","PM25",2020,"December",4.95833333333333
"3090","Ottawa_Downtown","CO",2017,"March",0.193333333333333
"3091","Ottawa_Downtown","CO",2017,"April",0.193541666666667
"3092","Ottawa_Downtown","CO",2017,"May",0.174782608695652
"3093","Ottawa_Downtown","CO",2017,"June",0.140869565217391
"3094","Ottawa_Downtown","CO",2017,"July",0.164583333333333
"3095","Ottawa_Downtown","CO",2017,"August",0.187083333333333
"3096","Ottawa_Downtown","CO",2017,"September",0.23125
"3097","Ottawa_Downtown","CO",2017,"October",0.166041666666667
"3098","Ottawa_Downtown","CO",2017,"November",0.206875
"3099","Ottawa_Downtown","CO",2017,"December",0.178333333333333
"3100","Ottawa_Downtown","CO",2018,"January",0.2375
"3101","Ottawa_Downtown","CO",2018,"February",0.23
"3102","Ottawa_Downtown","CO",2018,"March",0.182083333333333
"3103","Ottawa_Downtown","CO",2018,"April",0.201666666666667
"3104","Ottawa_Downtown","CO",2018,"May",0.195833333333333
"3105","Ottawa_Downtown","CO",2018,"June",0.157083333333333
"3106","Ottawa_Downtown","CO",2018,"July",0.160416666666667
"3107","Ottawa_Downtown","CO",2018,"August",0.200416666666667
"3108","Ottawa_Downtown","CO",2018,"September",0.171458333333333
"3109","Ottawa_Downtown","CO",2018,"October",0.150416666666667
"3110","Ottawa_Downtown","CO",2018,"November",0.1775
"3111","Ottawa_Downtown","CO",2018,"December",0.203333333333333
"3112","Ottawa_Downtown","CO",2019,"January",0.192916666666667
"3113","Ottawa_Downtown","CO",2019,"February",0.215833333333333
"3114","Ottawa_Downtown","CO",2019,"March",0.21125
"3115","Ottawa_Downtown","CO",2019,"April",0.181458333333333
"3116","Ottawa_Downtown","CO",2019,"May",0.157083333333333
"3117","Ottawa_Downtown","CO",2019,"June",0.1675
"3118","Ottawa_Downtown","CO",2019,"July",0.158181818181818
"3119","Ottawa_Downtown","CO",2019,"August",0.1675
"3120","Ottawa_Downtown","CO",2019,"September",0.159166666666667
"3121","Ottawa_Downtown","CO",2019,"October",0.168333333333333
"3122","Ottawa_Downtown","CO",2019,"November",0.149583333333333
"3123","Ottawa_Downtown","CO",2019,"December",0.16125
"3124","Ottawa_Downtown","CO",2020,"January",0.206666666666667
"3125","Ottawa_Downtown","CO",2020,"February",0.19875
"3126","Ottawa_Downtown","CO",2020,"March",0.21
"3127","Ottawa_Downtown","CO",2020,"April",0.154791666666667
"3128","Ottawa_Downtown","CO",2020,"May",0.150416666666667
"3129","Ottawa_Downtown","CO",2020,"June",0.147708333333333
"3130","Ottawa_Downtown","CO",2020,"July",0.154166666666667
"3131","Ottawa_Downtown","CO",2020,"August",0.161666666666667
"3132","Ottawa_Downtown","CO",2020,"September",0.166666666666667
"3133","Ottawa_Downtown","CO",2020,"October",0.178125
"3134","Ottawa_Downtown","CO",2020,"November",0.216666666666667
"3135","Ottawa_Downtown","CO",2020,"December",0.1875
"3136","Ottawa_Downtown","NO2",2017,"January",12
"3137","Ottawa_Downtown","NO2",2017,"February",9.78913043478261
"3138","Ottawa_Downtown","NO2",2017,"March",6.75
"3139","Ottawa_Downtown","NO2",2017,"April",4.6875
"3140","Ottawa_Downtown","NO2",2017,"May",4.45833333333333
"3141","Ottawa_Downtown","NO2",2017,"June",3.79166666666667
"3142","Ottawa_Downtown","NO2",2017,"July",3.91666666666667
"3143","Ottawa_Downtown","NO2",2017,"August",4.54166666666667
"3144","Ottawa_Downtown","NO2",2017,"September",6.45833333333333
"3145","Ottawa_Downtown","NO2",2017,"October",6.35416666666667
"3146","Ottawa_Downtown","NO2",2017,"November",11.0416666666667
"3147","Ottawa_Downtown","NO2",2017,"December",8.58333333333333
"3148","Ottawa_Downtown","NO2",2018,"January",14.15
"3149","Ottawa_Downtown","NO2",2018,"February",15.0041666666667
"3150","Ottawa_Downtown","NO2",2018,"March",5.89375
"3151","Ottawa_Downtown","NO2",2018,"April",7.42916666666667
"3152","Ottawa_Downtown","NO2",2018,"May",5.2
"3153","Ottawa_Downtown","NO2",2018,"June",4.43333333333333
"3154","Ottawa_Downtown","NO2",2018,"July",4.24375
"3155","Ottawa_Downtown","NO2",2018,"August",4.03333333333333
"3156","Ottawa_Downtown","NO2",2018,"September",4.51041666666667
"3157","Ottawa_Downtown","NO2",2018,"October",4.74166666666667
"3158","Ottawa_Downtown","NO2",2018,"November",7.88541666666667
"3159","Ottawa_Downtown","NO2",2018,"December",11.9083333333333
"3160","Ottawa_Downtown","NO2",2019,"January",11.9458333333333
"3161","Ottawa_Downtown","NO2",2019,"February",12.11875
"3162","Ottawa_Downtown","NO2",2019,"March",11.8708333333333
"3163","Ottawa_Downtown","NO2",2019,"April",4.88541666666667
"3164","Ottawa_Downtown","NO2",2019,"May",4.05833333333333
"3165","Ottawa_Downtown","NO2",2019,"June",4.34242424242424
